col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,label
-24.637809796721168,1.2852712376222324,0.13063448999734004,0.5289986016496964,0.9228775805718105,-0.6713730984465494,1.8303389405760908,0.3403549586940932,-0.0,-1.3063589315030513,-2.674026843803158,-11.420203554412666,1.4680402278436866,-0.01849854861636592,18.179035245608123,2
-24.637809796721168,1.9963748076075645,-0.6733820374526259,3.3734915640200476,1.2281133033151106,-2.3403990133529686,-0.1799402043251157,-0.60197140312665,-0.0,-0.556305179808076,-2.2791368353243757,-11.420203554412666,1.7647428650144175,-0.28231284328326145,16.16064478551497,1
-25.637809796721168,-3.1176255820089582,0.9788176106167301,0.8185364262849257,-0.8149437335958284,-1.5473781691279367,2.0277426798801383,1.5457402867560668,-0.0,-1.0648840233784185,-2.4614772015560464,-0.0,-0.39806926129970766,1.126000409952629,17.439016987585635,0
-24.637809796721168,0.5012552793266196,0.6896832615198606,-1.1330044022890298,-1.025371569531093,-0.7515285092654936,-0.456081465172045,-0.4835389022483759,-19.071760758572353,2.4505943896020645,2.724483196992851,-0.0,0.28672403625407195,-1.2422604638692554,18.371928446196044,2
-25.637809796721168,0.8082954246489314,-0.45938638417298383,0.4927120093891506,0.1889684283204659,0.08084053807654894,-0.6780514036758363,-1.8907066168555593,-0.0,0.1333542607050575,1.104535994897927,-11.420203554412666,-1.728926455053225,0.2196512185075457,17.426971031239837,1
-24.637809796721168,0.21570833128835543,1.3129270015168515,1.9262285903910712,-0.18182084657376163,0.4218507705526143,0.33233264157361647,1.9674368787143781,-0.0,-0.05884277873126348,-5.8987371141291005,-11.420203554412666,3.3979847027444356,-1.6632999070683017,17.32618529985403,2
-25.637809796721168,-3.9616767751855115,0.469288451574639,1.8010174186412429,-1.6753983113813133,0.3586230786019451,-0.19291062217391214,-0.9987805498135629,-19.071760758572353,-0.7094113661021154,3.40905140633004,-0.0,-4.156808743706566,1.7796320119743199,16.62201634122197,0
-25.637809796721168,-1.014285625869571,1.5315396932627312,-0.012868763503929292,2.2923521774661526,-0.8390627924932368,-1.3398651453406096,0.43617005959576133,-0.0,-1.5767411623324197,1.332955313111657,-0.0,0.1701419944833369,0.9382152901761134,18.95298597784801,1
-24.637809796721168,0.5994697139153309,0.7938611489913086,1.1028181432665265,0.6619981200691701,-1.2092167073484648,1.6454662049659365,-1.443883116855046,-19.071760758572353,0.48448576872177324,1.4486659318477388,-0.0,1.5892093197800934,0.8546519222209421,16.815083132290088,1
-24.637809796721168,1.196819283421603,0.6924434058171794,2.6016791598931728,-1.0140571424726517,-1.02270534429697,-1.1683246451477407,-0.1778005199675257,-0.0,0.3606465074188155,-0.5330132910321773,-11.420203554412666,-1.8061121727849332,-2.207346123390989,16.063803401404215,1
-24.637809796721168,1.2298207649727757,-0.4193378591608347,1.5966337331853322,0.21542931320490583,-0.6994393775024332,0.10227423505362004,0.17134328737468418,-0.0,0.721354081568155,-1.311536222278246,-0.0,1.2619391619679772,0.11411836920703558,16.5115794483438,1
-24.637809796721168,0.7499628650068872,-0.3754285095226191,2.2613423598489915,-0.8443795026667127,1.9536320806522092,0.45397903640772763,0.008991253740181053,-0.0,0.5894453250259802,-3.025065040223707,-11.420203554412666,2.0081279419297444,0.8066350476051823,16.04752890343528,2
-24.637809796721168,-0.5937507553532044,0.18109476689336126,-0.3934964316820386,0.9444519305832,0.5551884409054956,-0.7539422912276904,2.914814659599867,-0.0,-1.0040683355261035,-2.9491892008096245,-11.420203554412666,0.19563798189070813,-0.10458029352940135,16.302864076737276,0
-25.637809796721168,-0.7994501587288345,-1.11583708154269,-1.4629236574485431,0.06656207363680704,0.19131670573741186,0.6246740119353458,0.8620378206625327,-0.0,0.14414317209027847,0.8550203047000249,-11.420203554412666,-2.5044105596911743,-0.7066394068985342,16.42493172421375,2
-24.637809796721168,-0.6937299064498635,-0.4055755301125539,-1.2182134348679643,-1.356127244293734,0.8832476675833449,0.1340985333058002,-0.8186806954605382,-19.071760758572353,1.8091192630951491,-0.5212653825738651,-11.420203554412666,0.03659135059093632,0.9857407252608545,16.053666875184163,0
-25.637809796721168,1.0920063314461146,1.3147562747982773,0.897205672829443,-1.015582114188627,0.21308510373445194,-0.03794148576988434,1.108426447259425,-0.0,1.528449804908462,1.2469442373576975,-11.420203554412666,-1.7984330027533528,0.5677689829668531,14.775508308499186,1
-25.637809796721168,-1.757471425962997,-0.7979812899890993,1.7969687950131914,-0.9379927284677907,0.9267408919352369,-1.5534499027970399,-0.12315067943592456,-19.071760758572353,-0.6457576801576801,-0.4840056997929689,-0.0,-0.7790130242091622,-0.2489439261563244,17.222822604084374,0
-24.637809796721168,1.1043812819018672,0.30997619169394997,1.8507965144840197,-1.2511495641149208,-1.1113455085859354,0.9786405634957501,-0.46244626485001544,-0.0,-0.026807716029962413,-3.6599725228248197,-11.420203554412666,0.43995222345260043,-0.11191055798388248,17.292030575701606,2
-24.637809796721168,0.4162962852077998,-0.6099088473484147,-0.07146079062216937,-2.4588952394283874,0.6145863264576266,0.23195579040148565,1.3657974921098157,-19.071760758572353,0.8033874845061033,-3.3604880912603408,-11.420203554412666,1.410472001327924,1.2049078359460048,16.372054107717418,0
-24.637809796721168,0.8775539083887776,0.3044377738273993,1.1629964106576656,0.9595672467558551,0.6145728172372167,0.5913320307718393,-0.3543646466371197,-0.0,0.06104169044014363,-2.9094277967468853,-11.420203554412666,1.5436304584841842,-0.8937859272039765,16.167987001645926,2
-24.637809796721168,1.2747746516737248,0.12553084702755948,1.8030479681991518,0.029019006444568705,0.26354623387626097,-0.20559202378291855,-0.45696304381395286,-0.0,1.4911646877895386,-2.397599368598177,-0.0,2.9582057348676765,-0.6388338753023325,16.402441651857533,2
-25.637809796721168,-2.9857959806729593,0.6927934234689931,0.4832846390709835,-0.7871556763040574,0.5805714236629369,1.7932371920455907,0.12106391423266516,-19.071760758572353,-0.5338650584887156,-0.8463108202690732,-0.0,0.4457153958126544,-0.026241489414121452,16.587233024249315,0
-24.637809796721168,1.738720843001623,1.3122592024635167,3.0078527158946136,0.4711869346573923,-1.1897406110645043,-1.2049420575824312,-0.8992678151593542,-0.0,-0.9828513400216966,-3.1875371627685265,-0.0,3.8225777143631485,-1.702411642984326,17.917510594160717,2
-25.637809796721168,1.1195440494848528,-0.6654572714988451,1.7102979728382595,0.15875490739580858,-0.6234305554465869,0.4792508179526246,0.5418430089084529,-0.0,0.36504990239614526,1.4550805639172304,-11.420203554412666,-3.044605404365258,0.4746757427066654,17.20558710736707,1
-24.637809796721168,-0.9249619867367329,0.7449650588757476,0.3304541488741016,1.6273872653747992,0.44880747509148766,-1.7904745093157604,0.16908481869405437,-19.071760758572353,-0.37341626416311596,-1.211181561600472,-11.420203554412666,0.4143075083617118,0.06039854556524851,17.082896895075308,2
-25.637809796721168,0.1674906324135128,0.25249734132531787,0.05248708942928504,0.9124895823598212,-1.2369306099249688,-0.17620853586419039,1.3088787519944982,-0.0,2.972461772321007,1.6279441482011872,-0.0,0.6217626758169894,1.1330875737921682,16.274086634886405,1
-24.637809796721168,-3.378178852608016,1.1281308235648664,1.9131526324413648,-1.6929111402348787,-0.06726067532537541,1.02898871672356,0.40971297259457157,-0.0,-0.9547463798105592,-7.571108044198252,-11.420203554412666,2.6472850536046795,1.3822228219379114,17.79478996721478,2
-24.637809796721168,1.057248182860711,0.46494680134140937,2.035042860194391,0.2638307862810601,-1.3915890002230795,-0.19567773492510956,-0.8450904048089858,-0.0,-1.2608841822878694,-0.8076399369940458,-0.0,0.9195988701319148,1.9364206760171978,18.276977071340916,1
-25.637809796721168,-2.296336248848684,0.7351767827209411,-0.53345975172641,-1.8417069652202214,2.136491322943183,0.47301357299235464,-0.8131971774648925,-0.0,-1.2145875893531997,-0.6203349337804547,-0.0,1.894486444756684,1.1812531114089726,17.288922979469152,0
-24.637809796721168,1.0600244074420921,-0.8479272967405439,1.2746992683546967,-1.1312625068150652,-1.3275510817319793,-0.4696773861705415,-0.44773416585705733,-0.0,-0.9108461171797663,0.06336335034302713,-11.420203554412666,-1.2129166032185448,0.7472603065905026,17.13508989585179,1
-25.637809796721168,-1.8404476441674702,0.19064651641418962,-0.7551601528957222,0.10566958344303862,-0.687564242438489,-2.2136883300052994,1.1475201362199694,-0.0,0.6424887159528442,-0.5911179227604747,-0.0,0.6259360556590639,-2.2987509003189595,17.380202426692325,0
-25.637809796721168,0.10878588727481908,-1.7501031748946314,-2.562223690165616,-1.6134514775430184,0.26219102613201073,2.772791111921179,0.7421083642649363,-0.0,-0.2552368671368555,-0.9065507490255998,-0.0,1.8668362971469263,-0.6977720810039357,17.52410364907968,0
-24.637809796721168,0.29806804098713235,0.16892168143790914,0.2057770813527744,-0.06715465553844115,-0.8746599159526433,-0.7250354935028677,-2.356827051924753,-19.071760758572353,1.349202040125754,2.5232942321526832,-0.0,-0.47443179488656684,1.348683279389514,17.691802007116976,2
-24.637809796721168,1.0753927659304094,-0.028601939239764763,1.2156594928686921,-0.6695413721232225,1.2836760556040376,-0.28561448707721565,0.1093653432225321,-0.0,-0.430168086025336,-0.8152625483331463,-11.420203554412666,-0.20393974720068386,-0.08480856039982536,18.033238740703005,1
-24.637809796721168,1.1272488230111872,-1.5868798755395823,0.4451941317641933,-0.7819276744266883,0.8914848779423222,0.5997677837441119,1.6622755888750893,-0.0,-0.2547025693097002,-0.8918465204447559,-0.0,1.597564690489646,-0.3529679956528518,16.68597444820589,1
-24.637809796721168,1.8817614465244215,0.2926730730177401,0.9290909995485478,-0.6410559748874481,-0.14930771019673278,-0.30685367509255734,-0.620925048750268,-0.0,-0.3369100140042853,-2.451592733589385,-11.420203554412666,1.6220763939594571,0.5314332151910571,15.882337707225103,2
-25.637809796721168,-1.6345761196736535,-0.28672422822820476,2.572971865565788,0.5462821497775181,-0.851769548687274,-0.2936492808041838,-1.108083467455128,-0.0,1.4027162974095966,-3.883589076877717,-11.420203554412666,0.25749133923847056,0.13970749006280922,17.31616940634201,2
-25.637809796721168,1.1722872505050672,-0.6142682982323968,-0.29732107042998135,-0.5662266044147453,-0.682407507909629,1.25449459573053,-0.5261647617170621,-0.0,1.2373840971654182,3.901526158717548,-0.0,-3.207259548998463,0.3772180179408531,17.95465433383551,0
-24.637809796721168,1.3558658291139738,0.2139323736619608,-0.46437579434422926,-0.017796075838384863,-1.151468215694187,-0.7206590419389522,-1.1052116381485941,-0.0,2.54773340948225,0.11738056060364918,-0.0,0.8785760158063894,0.9403530704518094,16.509327039500224,2
-24.637809796721168,0.6295355839351817,-0.7078610215679582,-2.19683796718381,0.31394042257578597,0.023557244744182217,-0.8662471176332461,-0.5659150696042171,-19.071760758572353,0.10597587441533037,0.006454877786918439,-0.0,1.5976958105032093,0.004493478279859072,16.891793489706583,2
-24.637809796721168,0.7779539019158344,-0.4350884922007771,1.1474423375547893,-0.8938272405354483,-1.6201223472857629,-0.1729818757607649,0.8224838340999365,-0.0,0.9911480867037437,-0.27069976077353425,-0.0,-0.1676889538330275,0.45601381774522753,18.41357735694001,1
-24.637809796721168,1.4414996748492874,0.4062382629212102,2.351217495181528,-0.2257026146465364,-0.9633818508268053,0.3827391224022917,-0.03596092682896579,-0.0,-0.12143787186184099,-2.8893034553269783,-0.0,2.9436406672611093,-0.4343225636393242,17.498544024806122,2
-25.637809796721168,0.6153774629280644,0.5033626691055405,0.4959450707825087,-0.4295060168503171,-1.5345589048069639,1.0685684490481209,-1.9448157448418868,-0.0,0.5185495479641752,1.1931959392035079,-0.0,0.8934753219255868,0.10333256107981005,17.601149872216528,1
-25.637809796721168,-0.2923448702882594,0.7943374004091369,-0.6016771030984172,-1.4614943104112175,-1.057523640143116,-0.978116276529095,1.407005635010185,-0.0,-0.9840936525687439,-0.11469212166048036,-0.0,0.6044202790413349,-1.134807018473196,17.887385080401465,0
-24.637809796721168,0.4565292709091724,-0.7197666804481168,1.698501840075932,-0.6910929122463069,1.8886079062643326,0.29196605256362257,0.3450921963663155,-0.0,0.8302585898969553,-3.477866251643191,-11.420203554412666,1.1167981094219994,1.294860968592103,16.752930323580035,2
-24.637809796721168,1.3768764997240348,-1.5614026709445012,-1.8055028046001742,-0.16158748891821878,-2.6605011236018616,-0.5705647180063268,-0.04203325700077152,-19.071760758572353,0.03774020302302444,1.7177287426794856,-0.0,0.31999149006666394,-0.1931157405126549,15.695378672991376,2
-24.637809796721168,0.3587708347574191,0.2683960374763897,1.5523796930736136,-1.0944621769650928,1.845580108150685,-1.3068627808921858,-0.6289262810067434,-0.0,0.4043033194190884,-3.3121022604133095,-11.420203554412666,-0.6394076041532972,0.7963115636177198,15.92700802957757,2
-24.637809796721168,0.5298496991174779,-2.0553420260098827,0.022793943447798726,2.089164022297933,1.6809259487574912,0.3161336426874497,-1.0100212698211741,-0.0,1.0267799246713336,-3.200851061222562,-11.420203554412666,0.45689042919762624,1.4636813363876895,17.655382868687866,2
-25.637809796721168,0.1612351796976611,1.117741388110255,1.0647343850940263,-0.9184619098240451,0.5357558791491901,0.2901142315635295,-1.2724958048320396,-0.0,-0.7657400575561586,0.009422761533480938,-0.0,-1.0076537116983357,0.1468894634917244,15.933201558848891,1
-25.637809796721168,-0.8516055988017002,0.7704422007143439,-1.747055041294097,-0.016572586292883232,0.5699340545483654,-1.6913752872718306,-1.0560853052306245,-0.0,0.4403419464737738,-0.8651573079046629,-0.0,0.9616419060586663,-0.22683073029521258,17.767361197407677,0
-24.637809796721168,0.30043861667732896,-0.3305305821030439,0.9549134423269662,-0.78062871950152,0.7113928857018601,-1.5709471356200229,-0.2916847502903206,-19.071760758572353,-1.5316976870216328,2.4868978447907977,-0.0,-1.474687177937914,-0.30717196723061935,18.167126437024095,2
-25.637809796721168,-3.3412413493254944,0.6938699615712289,1.0070723668455357,0.9223331845260516,0.5520469639434662,-0.22433024464076778,2.4306729985139808,-0.0,1.2013547393542403,-4.262298131669145,-11.420203554412666,-0.6953042836937522,-0.41455239007504807,17.39646036710209,0
-24.637809796721168,2.5404963001756156,-1.3668630316921493,5.175878607981725,0.04469662333765173,-0.6872283959590284,-0.6862947688477803,-0.09392969542361244,-0.0,2.004813117383924,-4.11175138484232,-11.420203554412666,1.6039415818865064,1.2318174920955074,17.17507732465595,2
-24.637809796721168,-0.17307108313011077,0.2547767255470032,-0.453641424408586,-0.7110975354998766,-0.1515054992494633,-0.26287300543466163,-0.8240188683403761,-19.071760758572353,-0.6436569304620509,0.7877553584409892,-11.420203554412666,-1.4180044090948565,0.17081742973942807,17.77198882581288,0
-25.637809796721168,1.3679944507542787,-1.9216716343172602,0.6544267809495012,0.5494220063186303,-0.7568090625392753,-0.6754936189888735,-0.4663123018844567,-0.0,0.7088254495914456,2.7945849216431835,-11.420203554412666,-3.0679752327280707,-0.4442587855002958,16.94331937184907,1
-25.637809796721168,-1.0620879867015949,0.6810558643280485,0.20032956198549723,0.690736955446729,-0.14596483922415537,-1.4751582442995541,-0.6020801835761049,-19.071760758572353,0.061487472619939226,-0.8108102828424912,-11.420203554412666,-0.7829051095827,-1.0794364438527069,16.990064415068233,0
-24.637809796721168,-0.6827091364513574,1.158086463707651,0.5618240928622198,0.09865843415870036,-0.5125611255236322,-1.1593393214534544,1.1828043897639058,-19.071760758572353,-1.8286373096301562,0.5853238602928278,-11.420203554412666,-1.1022276994055553,-0.9709687557919896,17.49857248506103,2
-24.637809796721168,-0.3350986544769745,0.09584819145664417,1.4216367636021667,0.3717482634964211,0.36684735771100696,-1.2637842509032673,-0.09715374345506969,-0.0,-0.2028773129936604,-3.8281057683907664,-11.420203554412666,0.7857154296536009,-2.048479247056522,15.91543674122355,2
-24.637809796721168,-0.4287650698989569,-0.8388403257270595,-0.005372433410243849,0.7481874685566362,1.316899659800161,-1.9920114691533697,-0.7868315458337105,-19.071760758572353,1.613322648787906,-0.5992926201758999,-11.420203554412666,-0.07876352897588956,-0.14770623963354143,18.296044987599444,0
-24.637809796721168,0.9585108182403188,-0.44035437531570243,2.9100702000190855,0.49901116517747945,-1.458278869034137,-0.34582735615401883,-0.39138043744244483,-19.071760758572353,0.1387109311169639,-3.252215287334516,-11.420203554412666,1.273872844609,-0.862232333203786,16.140492457740493,0
-25.637809796721168,-2.1849325778090636,-0.10041946058022504,1.0479325012799414,0.9945912782519425,0.5382464297960103,-0.16229881609615746,1.440722125770572,-0.0,0.4350217653510247,-1.4982869580420621,-11.420203554412666,-0.7551670162632406,0.8850889610906076,15.754294913310035,0
-25.637809796721168,0.043567304532030615,-1.085375523018846,0.9503146123805111,1.013097451767733,0.4463019194863136,-1.1505303035378955,0.9365741503854941,-0.0,1.8130136380090487,3.0703791441449533,-0.0,-5.08465812606187,-1.3648366492964343,17.294188504312984,1
-24.637809796721168,-1.561528824013917,0.44072504626064446,2.9844722746762575,0.5507337359996375,1.4080658614800585,-0.633870099716606,-0.1420777601239877,-0.0,1.3304395917516476,-3.205207176408487,-11.420203554412666,0.1695728666684142,0.7051284992913716,16.685429758542007,0
-25.637809796721168,1.0660239074677351,1.300164765855427,-4.75348820181892,-0.231270344943957,1.7260433665760277,-0.2606170507115878,-0.22348474436041485,-0.0,1.2009545938353101,0.09402360113881195,-0.0,1.8513356841725492,-0.3135304617493698,15.808341592311566,0
-24.637809796721168,-1.0994755640612344,1.4430806005697279,0.8503028503088836,-0.3320554999489585,1.6683448953058293,-2.48642808310531,-1.7950922045163402,-0.0,-1.1166502036981103,-3.7116852972352747,-11.420203554412666,-0.7096062414100787,-1.1819775154005892,16.21584810841649,0
-25.637809796721168,-3.589333970502198,1.3772838267243626,3.2968504004495722,0.5632600141259334,-0.4265286820548979,0.4721711501024897,1.5985661227540282,-19.071760758572353,-1.9040745888488408,-0.25985053001025293,-0.0,0.2480066857254224,0.03020385527340374,18.761226545359303,0
-25.637809796721168,-0.37152188411414566,0.7245153962575415,-1.8886593382036372,-0.9192475531261786,-0.8768425064082708,-1.8942038893884203,1.7237274483824623,-0.0,0.8467170125002311,-0.14841346671921993,-0.0,0.6497828036664313,0.8987947388067976,16.100864528200507,0
-25.637809796721168,-1.3177918570735812,0.16263317543461103,-2.1652521430874856,0.20651040094371256,-1.4294267490011021,0.2886347903396626,0.9800230272807194,-0.0,0.26839656612889673,-1.9688465438726765,-0.0,2.2122199371782427,0.20181195152690837,17.245861836024254,0
-24.637809796721168,0.9873964170907501,-1.1638310028975174,0.39064234449325064,-1.844835039006875,0.05156536983559134,0.21642975871643752,0.931123246385039,-0.0,0.03456170601311671,-1.144020685739627,-11.420203554412666,1.1557211765453834,-0.0916109852277184,16.86998951302466,2
-25.637809796721168,-0.8458279850645223,2.374239599685418,-1.804094299386704,0.31749962636204687,-0.018310632798040245,-0.8055204775374532,0.9708431893996009,-0.0,-0.9721477265172687,2.7986273873599674,-0.0,-2.6916903491284465,-0.8036128056939099,17.209377000687173,1
-24.637809796721168,1.947304844339542,0.7822662377990979,1.8045848047779147,0.21952000081094072,-1.6481147385343997,0.13415772214434876,-0.196770242257809,-0.0,-0.7258914443729478,-0.5962522173560006,-0.0,2.100007464483883,-2.3020751580204553,17.72793073014991,1
-24.637809796721168,0.2199114914844187,-0.7080869547184026,2.64157637433169,1.9586333696891536,-0.5894459927473977,-1.4273196771445225,0.8838961274857247,-0.0,0.7375049707654104,-4.9875388118628665,-11.420203554412666,1.800567782677573,0.11002156762960126,17.99001935495379,2
-25.637809796721168,2.065013378602705,-0.07049948415341169,2.5750635764148004,0.3897149924990512,-0.18797075130991445,1.3764586496156495,-0.6555686548299976,-0.0,-0.2318149277756676,0.642675279414435,-0.0,-1.0337050691997605,0.2542881503279531,17.58401270392173,1
-24.637809796721168,2.5118838354479758,1.0137170073089636,3.3546901232653794,0.38274675404323855,-0.7132941981624743,0.13384365779292187,0.11759676627489846,-19.071760758572353,-1.5160744231407988,-0.522629934352496,-0.0,2.3349764177819043,0.6427068810501979,16.581025167751164,1
